group_,gen_sp,common,YearEndCDa,status,Latitude,Longitude,county_ori,WaterBody,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,42.03646994,-90.13951663,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.036734,-90.14976079,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.03709168,-90.12800049,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03710678,-90.12860382,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.03742047,-90.12315359,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.0374356,-90.12375691,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03746585,-90.12496357,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.03747475,-90.14369962,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.03781925,-90.13945607,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2005,,42.03850138,-90.13035305,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.03912864,-90.11945231,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.03949144,-90.13393265,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2002,,42.03956747,-90.15507036,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.03957871,-90.11944405,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.03971467,-90.12486212,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.03999785,-90.11820496,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.04014772,-90.11700219,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04030218,-90.14839312,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04050823,-90.12059803,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04064444,-90.12602825,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.0407351,-90.12964842,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.04082693,-90.15138986,Carroll,Mississippi River,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1990,,42.04092,-87.70974,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1990,,42.04092,-87.70974,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1991,,42.04092,-87.70974,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1991,,42.04092,-87.70974,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1992,,42.04092,-87.70974,Cook,North Shore Channel,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04092768,-90.11937099,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.04094314,-90.11998642,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.0410819,-90.14353794,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.04137744,-90.11935066,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.04145318,-90.12236748,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04151634,-90.14290233,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.04177142,-90.1531598,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.04195741,-90.14289464,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.04217625,-90.15132955,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.04244593,-90.14406877,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.04255104,-90.14829249,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.04259604,-90.15010266,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.04274188,-90.11989304,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.04290837,-90.12653021,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2006,,42.04304,-87.99066,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04307448,-90.13316743,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2005,,42.04316132,-90.11866595,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,,42.04328894,-90.12410886,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.04337552,-90.14523525,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.04355441,-90.13435397,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.04365655,-90.12045577,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.04385324,-90.12829981,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.04400018,-90.11621173,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.04417618,-90.141587,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.04449916,-90.13612372,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04469478,-90.14396798,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2011,,42.04486,-88.21442,Cook,Poplar Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.04493003,-90.11737781,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2008,,42.04499,-88.21442,Cook,Poplar Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.04508472,-90.14154624,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,,42.04512083,-90.14335688,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1999,,42.04541453,-90.1548093,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04569761,-90.13002895,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,42.0461342,-90.14752802,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04614921,-90.14813145,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.04655182,-90.12817818,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.04674799,-90.13602264,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.04695865,-90.1444706,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2004,,42.04715372,-90.15231521,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.04782814,-90.14322341,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04790111,-90.12811736,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04839619,-90.12990739,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.04841129,-90.13051082,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2003,,42.04845806,-90.15044456,Carroll,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,42.04849,-88.20319,Cook,Poplar Creek,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2010,,42.0485243,-90.15347427,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2012,,42.04858419,-90.15588807,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Acorus calamus,"Calamus, Sweet Flag",1971,,42.04878122,-88.4448566,Kane,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2002,,42.04886284,-90.14861409,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,,42.04888414,-90.14983346,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.04904202,-90.13773187,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.04929572,-90.12986686,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.05019714,-90.14795024,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.0508712,-90.13885797,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,42.05158277,-90.14971272,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,1982,,42.05163868,-88.29241371,Kane,Fox River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1982,,42.05163868,-88.29241371,Kane,Fox River,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1982,,42.05163868,-88.29241371,Kane,Fox River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.05166527,-90.13459327,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.05178253,-90.12129676,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,42.05186467,-90.12493001,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.05197252,-90.14727868,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,42.05201754,-90.14908912,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.05220545,-90.13819389,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.05261032,-90.13637531,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.05282068,-90.14481198,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.05291077,-90.1484329,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.0529844,-90.13332562,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.05381032,-90.14839263,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.05392947,-90.13510767,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.05410704,-90.12421255,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.05439431,-90.13569093,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.05514462,-90.14772871,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.05515963,-90.14833222,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.05521963,-90.15074626,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.05521963,-90.15074626,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.0556844,-90.15132965,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2009,,42.0558852,-90.14166576,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.05601413,-90.1464814,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.05610418,-90.1501025,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2008,,42.05648324,-90.12955507,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.05658394,-90.15128942,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.0565976,-90.13376718,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.05697371,-90.14885519,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.05707867,-90.15307989,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.05742348,-90.14883506,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,,42.05742979,-90.14945106,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.05754237,-90.13553727,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.05791826,-90.15062553,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,,42.0588091,-90.15059776,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.05884779,-90.15179237,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.05911493,-90.12640328,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.05967048,-90.13060777,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1982,,42.05968183,-87.87473371,Cook,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1982,,42.05968183,-87.87473371,Cook,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1982,,42.05968183,-87.87473371,Cook,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1982,,42.05968183,-87.87473371,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2008,,42.060036,-90.12758226,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.06018062,-90.13300169,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.06024206,-90.1535427,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2000,,42.06024206,-90.1535427,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.06028617,-90.13722654,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.06058688,-90.14929766,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.06097445,-90.12873631,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.06123337,-90.13296638,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.061261,-90.14020391,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.0616656,-90.13837301,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,42.06216053,-90.14016351,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.06217559,-90.14076708,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.06226582,-90.14438852,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,42.06240097,-90.1498207,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2005,,42.06244453,-90.13350401,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,,42.06261666,-90.14075936,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.06262535,-90.14074689,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.0628943,-90.13348377,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.0628946,-90.13349584,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.06289516,-90.13748389,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1982,,42.06315782,-88.27318741,Kane,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,1978,,42.06315782,-88.27318741,Kane,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2008,,42.06357636,-90.14313331,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2003,,42.0639897,-90.14128988,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2006,,42.06421505,-90.15034377,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2007,,42.06465012,-90.14973211,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2004,,42.06466482,-90.15032364,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2003,,42.0647098,-90.15213444,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2006,,42.066,-88.26678,Kane,,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2006,,42.06624,-88.10087,Cook,,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2006,,42.06638,-88.15063,Cook,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2006,,42.0667,-88.2703,Kane,Fox River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2006,,42.06679,-88.28002,Kane,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2006,,42.0668,-88.2767,Kane,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2006,,42.0668,-88.2767,Kane,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1998,,42.07171,-87.87352,Cook,Beck Lake,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1991,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1992,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1994,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,1992,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1979,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1995,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1991,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1992,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1993,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1998,,42.07541,-87.68512,Cook,North Shore Channel,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,42.076584,-89.953145,Carroll,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,42.076584,-89.953145,Carroll,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.076584,-89.953145,Carroll,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1993,,42.082,-88.28931,Kane,Jelkes Creek,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1993,,42.08778,-88.27854,Kane,Fox River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1970,,42.08821113,-88.73457384,DeKalb,Kishwaukee River,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1994,,42.08897859,-88.26743728,Kane,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2005,,42.11819,-87.8813,Cook,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2006,,42.11906,-88.42734,Kane,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2007,,42.12,-88.1606,Cook,Bulrush Pond,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1992,,42.12658831,-90.17986473,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2005,,42.12834,-87.88744,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,,42.13129262,-90.18666763,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1980,,42.13130015,-87.89752986,Cook,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1973,,42.13217899,-88.28674501,Kane,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1989,,42.1333,-87.75,Cook,,,,,,,,,,,,,
Fishes,Piaractus brachypomus,"Pirapatinga, Red-Bellied Pacu",2005,failed,42.1361,-88.2766,Kane,Fox River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2010,,42.13884982,-90.182703,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.14245626,-90.20398506,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1996,,42.14245626,-90.20398506,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1964,,42.146,-90.185,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2006,,42.14804,-87.77306,Cook,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1997,,42.14857515,-90.19333219,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2006,,42.1522,-87.78513,Cook,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2007,,42.16706,-87.91358,Lake,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2007,,42.16777,-87.91116,Lake,,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.16928606,-90.24392604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,42.16928606,-90.24392604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,42.16928606,-90.24392604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.16928606,-90.24392604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.16928606,-90.24392604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2000,,42.16928606,-90.24392604,Carroll,Mississippi River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2007,,42.17822,-88.61878,McHenry,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2011,,42.17869,-87.8376,Lake,Middle Fork North Branch Chicago River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1999,,42.1798305,-87.7795577,Lake,trib. Lake Michigan,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1975,,42.18976044,-88.46186891,McHenry,,,,,,,,,,,,,
Plants,Alopecurus geniculatus,Water Foxtail,1990,,42.19006107,-88.32543991,McHenry,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1996,,42.1902,-90.29,Carroll,,,,,,,,,,,,,
Plants,Eichhornia crassipes,Common Water Hyacinth,2003,failed,42.20319,-88.16915,Lake,Flint Lake,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1948,,42.21596,-89.35754,Winnebago,Mill Creek,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,42.223433,-88.176441,Lake,Fox River,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2012,Collected,42.226585,-88.259772,McHenry,Atwood Lake,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2012,Collected,42.226585,-88.259772,McHenry,Atwood Lake,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1995,,42.2295153,-90.37935387,Jo Daviess,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2010,Collected,42.238606,-88.186821,Lake,Fox River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1987,,42.24768538,-88.24636016,McHenry,Oakwood Hills Fen,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,1977,,42.24883136,-88.22801266,McHenry,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1996,,42.2533,-90.3558,Jo Daviess,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1996,,42.2558,-90.353,Jo Daviess,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1977,,42.26157532,-87.85672632,Lake,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1977,,42.26157532,-87.85672632,Lake,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1977,,42.26157532,-87.85672632,Lake,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1976,,42.26238792,-88.65709209,McHenry,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,42.26244,-88.81741,Boone,Piscasaw Creek,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2000,,42.26324059,-88.28661681,McHenry,Crystal Lake,,,,,,,,,,,,
